domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
route,network_design,route,destination_content_id,destination_content_id,Destination Content Id (Foreign Key),BIGINT,,marketing.destination_content.destination_content_id,,,master_data,"Foreign key linking to marketing.destination_content. Business justification: Destination marketing content is created for routes served. Content marketing teams produce route-specific destination guides, travel tips, and promotional content to drive bookings on specific routes",Internal - LLM Generated Cross-Domain Link
route,network_design,route,destination_station_id,destination_station_id,,BIGINT,,airport.station.station_id,internal,,master_data,FK to airport.station,
route,network_design,route,manager_employee_id,manager_employee_id,Route Manager Employee Id (Foreign Key),BIGINT,,workforce.employee.employee_id,"confidential,pii",,master_data,"Foreign key linking to workforce.employee. Business justification: Routes require assigned route managers who own performance targets, capacity planning, and competitive response. Standard airline network management practice - every major route has a designated manag",Internal - LLM Generated Cross-Domain Link
route,network_design,route,origin_station_id,origin_station_id,Origin Station Id (Foreign Key),BIGINT,,airport.station.station_id,,,master_data,"Foreign key linking to airport.station. Business justification: Routes operate between origin and destination stations. Network planning, slot coordination, bilateral rights validation, and operational readiness all require direct station references. Role prefix '",Internal - LLM Generated Cross-Domain Link
route,network_design,route,regulatory_requirement_id,regulatory_requirement_id,Regulatory Requirement Id (Foreign Key),BIGINT,,compliance.regulatory_requirement.regulatory_requirement_id,,,master_data,"Foreign key linking to compliance.regulatory_requirement. Business justification: Routes must comply with specific operational requirements (ETOPS certification, noise restrictions, slot coordination mandates). Network planning teams verify regulatory compliance before route launch",Internal - LLM Generated Cross-Domain Link
route,network_design,route,authority_type,authority_type,Route Authority Type,STRING,,,,domestic|international|cabotage,master_data,"Regulatory classification of the route: domestic (within single country), international (between countries), or cabotage (domestic service by foreign carrier, typically restricted).",ICAO Regulatory Standards
route,network_design,route,average_load_factor_percent,average_load_factor_percent,Average Load Factor (Percent),"DECIMAL(5,2)",,,,,master_data,Historical average load factor (percentage of seats filled) for this route over the trailing 12 months. Key performance indicator for route profitability.,IATA Performance Metrics
route,network_design,route,average_otp_percent,average_otp_percent,Average On-Time Performance (OTP) Percent,"DECIMAL(5,2)",,,,,master_data,Historical average on-time performance percentage (flights arriving within 15 minutes of scheduled time) for this route over the trailing 12 months.,IATA OTP Standards
route,network_design,route,block_time_minutes,block_time_minutes,Block Time (Minutes),INT,,,,,master_data,Standard scheduled block time in minutes from gate departure (off-blocks) at origin to gate arrival (on-blocks) at destination. Used for crew scheduling and aircraft utilization planning.,IATA Scheduling Standards
route,network_design,route,codeshare_eligible,codeshare_eligible,Codeshare Eligible Indicator,BOOLEAN,,,,,master_data,Flag indicating whether this route is eligible for codeshare agreements with partner airlines (true) or restricted to own-metal operations only (false).,IATA Codeshare Standards
route,network_design,route,competitive_route_indicator,competitive_route_indicator,Competitive Route Indicator,BOOLEAN,,,,,master_data,Flag indicating whether this route faces direct competition from other carriers (true) or is operated exclusively by this airline (false).,Network Planning Standards
route,network_design,route,created_timestamp,created_timestamp,Record Created Timestamp,TIMESTAMP,,,,,master_data,Timestamp when this route record was first created in the system.,ISO 8601
route,network_design,route,distance_km,distance_km,Route Distance (Kilometers),"DECIMAL(10,2)",,,,,master_data,Great circle distance between origin and destination airports in kilometers. Used for ASK (Available Seat Kilometer) and RPK (Revenue Passenger Kilometer) calculations.,IATA Distance Standards
route,network_design,route,distance_miles,distance_miles,Route Distance (Miles),"DECIMAL(10,2)",,,,,master_data,Great circle distance between origin and destination airports in statute miles. Used for frequent flyer mileage accrual and US DOT reporting.,IATA Distance Standards
route,network_design,route,etops_rating_minutes,etops_rating_minutes,Extended-range Twin-engine Operational Performance Standards (ETOPS) Rating (Minutes),INT,,,,,master_data,"Required ETOPS rating in minutes (e.g., 120, 180, 207, 330) for aircraft operating this route. Null if ETOPS not required.",ICAO Annex 6 ETOPS Standards
route,network_design,route,etops_required,etops_required,Extended-range Twin-engine Operational Performance Standards (ETOPS) Required Indicator,BOOLEAN,,,,,master_data,Flag indicating whether this route requires ETOPS certification due to extended overwater or remote area operations beyond 60 minutes single-engine diversion time.,ICAO Annex 6 ETOPS Standards
route,network_design,route,flight_time_minutes,flight_time_minutes,Flight Time (Minutes),INT,,,,,master_data,"Standard airborne flight time in minutes from wheels-up at origin to wheels-down at destination, excluding taxi time.",IATA Scheduling Standards
route,network_design,route,inaugural_date,inaugural_date,Inaugural Date,DATE,,,,,master_data,Date when the route was first launched and entered commercial service.,ISO 8601
route,network_design,route,interline_eligible,interline_eligible,Interline Eligible Indicator,BOOLEAN,,,,,master_data,"Flag indicating whether this route participates in interline ticketing agreements (true), allowing through-ticketing with other carriers, or is restricted (false).",IATA Interline Standards
route,network_design,route,last_modified_timestamp,last_modified_timestamp,Record Last Modified Timestamp,TIMESTAMP,,,,,master_data,Timestamp when this route record was last updated in the system.,ISO 8601
route,network_design,route,number_of_competitors,number_of_competitors,Number of Competing Carriers,INT,,,,,master_data,Count of other airlines operating direct service on this origin-destination pair. Zero indicates monopoly route.,Network Planning Standards
route,network_design,route,operating_season,operating_season,Operating Season,STRING,,,,year_round|summer_only|winter_only,master_data,"Season during which the route operates: year-round (all seasons), summer-only (IATA summer schedule), or winter-only (IATA winter schedule).",IATA Scheduling Seasons
route,network_design,route,planned_launch_date,planned_launch_date,Planned Launch Date,DATE,,,,,master_data,Expected date for route launch for routes in planned status. Null for active or discontinued routes.,ISO 8601
route,network_design,route,profitability_tier,profitability_tier,Route Profitability Tier,STRING,,,confidential,tier_1|tier_2|tier_3|tier_4,master_data,"Internal classification of route profitability: tier_1 (highest margin), tier_2 (above average), tier_3 (break-even), tier_4 (loss-making). Used for strategic network decisions.",Revenue Management Standards
route,network_design,route,route_code,route_code,Route Code,STRING,,,,^[A-Z]{6}$,master_data,"Six-character alphanumeric code representing the origin-destination pair (e.g., JFKLHR for New York JFK to London Heathrow). Typically constructed as origin IATA code + destination IATA code.",IATA Airport Codes
route,network_design,route,route_status,route_status,Route Status,STRING,,,,active|suspended|planned|discontinued,master_data,"Current operational status of the route: active (currently operating), suspended (temporarily halted), planned (approved but not yet launched), or discontinued (permanently ceased).",Airline Operations Standards
route,network_design,route,route_type,route_type,Route Type,STRING,,,,hub_to_hub|hub_to_spoke|spoke_to_spoke|point_to_point,master_data,"Classification of the route based on network topology: hub-to-hub (connecting two major hubs), hub-to-spoke (hub to regional destination), spoke-to-spoke (regional to regional), or point-to-point (direct service bypassing hubs).",Network Planning Standards
